sitename,county,aqi,pollutant,status,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,datacreationdate,unit,co_8hr,pm2.5_avg,pm10_avg,so2_avg,longitude,latitude,siteid
沙鹿,臺中市,20,,良好,1,0.23,6.8,10.0,15,9,12,20.2,8.1,0.5,348,"2024-06-27 07:00",,0.1,6.2,11,0,120.568794,24.225628,29
豐原,臺中市,11,,良好,0.4,0.19,6.8,9.9,12,0,5.1,9.7,4.6,1.1,81,"2024-06-27 07:00",,0.1,1.5,11,1,120.74252414,24.25699731,28
三義,苗栗縣,12,,良好,0.8,0.16,7.4,6.4,15,4,2.7,6.6,3.9,0.3,207,"2024-06-27 07:00",,0.1,2.7,12,0,120.75956754,24.38248443,27
苗栗,苗栗縣,10,,良好,0.8,0.09,9.4,9.2,7,2,4,6.1,2.1,2.1,136,"2024-06-27 07:00",,0,3,10,1,120.82011468,24.56499183,26
頭份,苗栗縣,23,,良好,1.2,0.17,7,9.6,20,4,4.9,8.9,3.9,1.1,111,"2024-06-27 07:00",,0.1,7.2,18,1,120.89869286,24.69690679,25
新竹,新竹市,17,,良好,0.4,0.24,2.9,8.5,12,2,9.7,16.9,7.1,0.7,70,"2024-06-27 07:00",,0.1,5.3,14,0,120.97236752,24.8056356,24
竹東,新竹縣,19,,良好,0.3,0.16,6.4,8.3,21,6,3.4,5.6,2.2,0.3,126,"2024-06-27 07:00",,0.1,6,19,0,121.08895493,24.74091408,23
湖口,新竹縣,29,,良好,0.6,0.2,2.3,3.5,11,8,11.3,28.6,17.3,1,124,"2024-06-27 07:00",,0.2,8.9,14,1,121.03886894,24.90009696,22
龍潭,桃園市,20,,良好,0.2,0.19,3.4,5.8,24,5,5.3,13.7,8.4,0.3,117,"2024-06-27 07:00",,0.1,6,20,0,121.21645772,24.86400048,21
平鎮,桃園市,20,,良好,0.5,0.22,3.6,6.6,20,2,6.9,13,6,0.7,199,"2024-06-27 07:00",,0.1,6.2,17,0,121.203986,24.952786,20
觀音,桃園市,35,,良好,1.5,0.22,4.9,4.3,16,11,9.7,18.1,8.4,1.3,115,"2024-06-27 07:00",,0.2,10.7,20,0,121.08283092,25.03556747,19
大園,桃園市,23,,良好,1.4,0.27,6.4,4.4,22,6,12.9,21.2,8.3,1.5,132,"2024-06-27 07:00",,0.3,7,18,1,121.20251473,25.06100357,18
桃園,桃園市,36,,良好,3,0.33,3,3.3,26,6,14.1,27.5,13.3,0.8,182,"2024-06-27 07:00",,0.3,11.2,26,2,121.30500531,24.9947107,17
大同,臺北市,41,,良好,1.1,1.05,1.8,1.9,38,17,10.3,63.6,53.3,-,-,"2024-06-27 07:00",,0.6,12.5,23,1,121.51342074,25.06331455,16
松山,臺北市,19,,良好,0.3,0.27,4.3,2.6,20,4,6.7,12.5,5.7,0.4,357,"2024-06-27 07:00",,0.2,5.7,19,1,121.578611,25.05,15
古亭,臺北市,22,,良好,0.4,0.27,1.9,2.1,18,9,5.6,12.1,6.5,0.7,224,"2024-06-27 07:00",,0.2,6.9,18,0,121.529556,25.020608,14
萬華,臺北市,25,,良好,0.2,0.27,3.3,2.9,15,8,5.2,10.2,4.9,1.6,149,"2024-06-27 07:00",,0.2,7.8,18,0,121.507972,25.046503,13
中山,臺北市,32,,良好,0.3,0.27,3.2,1.8,22,9,5.8,10.2,4.4,0.8,160,"2024-06-27 07:00",,0.2,9.9,20,0,121.526528,25.062361,12
士林,臺北市,26,,良好,0.9,0.2,3.5,5.1,15,9,6.1,10.9,4.8,1,152,"2024-06-27 07:00",,0.1,8,17,0,121.51666356,25.10334003,11
淡水,新北市,20,,良好,2.1,0.21,6.9,6.1,20,6,7.4,11.8,4.3,1.3,150,"2024-06-27 07:00",,0.1,6.2,16,0,121.449239,25.1645,10
林口,新北市,27,,良好,0.2,0.25,6.6,7.2,10,8,10.1,22,11.8,1.4,124,"2024-06-27 07:00",,0.3,8.4,16,0,121.36548982,25.07798949,9
菜寮,新北市,27,,良好,0.5,0.3,3.8,3.3,17,5,6.4,12.1,5.7,1,118,"2024-06-27 07:00",,0.2,8.2,18,1,121.481028,25.06895,8
新莊,新北市,40,,良好,0.3,0.31,4.2,2,29,11,9.6,18.7,9,1.2,79,"2024-06-27 07:00",,0.3,12.2,30,0,121.4325,25.037972,7
板橋,新北市,34,,良好,0.7,0.39,3.8,2.3,19,8,12.3,22.5,10.2,0.8,56,"2024-06-27 07:00",,0.3,10.6,21,0,121.458667,25.012972,6
土城,新北市,35,,良好,0.8,0.4,1.9,1.7,28,13,10.4,36.1,25.7,0.5,157,"2024-06-27 07:00",,0.3,10.7,28,1,121.451861,24.982528,5
新店,新北市,37,,良好,0.3,0.21,4.6,4.6,19,11,4.4,8.8,4.4,2,186,"2024-06-27 07:00",,0.1,11.5,23,1,121.537778,24.977222,4
萬里,新北市,12,,良好,0.8,0.11,6.1,6.8,12,2,1.3,3.2,1.8,2,183,"2024-06-27 07:00",,0.1,3.3,12,1,121.689881,25.179667,3
汐止,新北市,28,,良好,0.7,0.24,2.2,1.2,23,7,8.9,22.5,13.6,0.9,22,"2024-06-27 07:00",,0.2,8.7,21,1,121.64081,25.06624,2
基隆,基隆市,17,,良好,0.6,0.3,5,2.6,21,10,8,15.2,7.1,1.8,289,"2024-06-27 07:00",,0.2,5.2,17,1,121.760056,25.129167,1
屏東(枋山),屏東縣,14,,良好,0.1,0.01,,15.6,4,0,1.1,1.8,0.6,3.7,88,"2024-06-27 06:00",,0,,3,0,120.651472,22.260899,313
大甲（日南國小）,臺中市,12,,良好,0.4,0.14,7.9,7.8,11,0,7.5,9.2,1.7,1,50,"2024-06-27 06:00",,0.1,1.6,10,0,120.65525382,24.39017512,312
新北(樹林),新北市,32,,良好,0.1,0.18,3.1,4.7,29,6,6,14.6,8.5,0,105,"2024-06-27 06:00",,0.2,10,26,0,121.38352778,24.94902778,311
屏東（琉球）,屏東縣,24,,良好,0.5,0,13.4,13.9,12,6,1.4,1.9,0.5,1.1,31,"2024-06-27 06:00",,0,7.3,13,0,120.37722,22.35222,204
臺南（麻豆）,臺南市,28,,良好,1.1,0.22,1.6,8.1,25,5,7.7,14.9,7.1,0.2,119,"2024-06-27 06:00",,0.2,8.7,20,1,120.24583056,23.17904722,203
高雄（湖內）,高雄市,27,,良好,0.5,0.18,2.6,12.2,25,8,10.8,15.2,4.4,1.6,73,"2024-06-27 06:00",,0.1,8.2,19,0,120.24535,22.87985556,202
彰化（員林）,彰化縣,23,,良好,1.4,0.12,9.4,8.7,17,6,6.2,7.4,1.2,0.3,15,"2024-06-27 06:00",,0.1,7.1,16,2,120.56373,23.96117,201
大城,彰化縣,18,,良好,1.2,0.12,4.3,19.9,30,7,10.1,13.9,3.8,1.3,114,"2024-06-27 06:00",,0,4.4,17,1,120.26964167,23.85493056,85
富貴角,新北市,17,,良好,0.2,0.06,14,14.7,10,5,0.7,0.8,0.1,1.4,160,"2024-06-27 06:00",,0.1,5.3,13,0,121.53656894,25.29681695,84
麥寮,雲林縣,19,,良好,1.4,0.16,5.7,14.2,22,5,8.6,10.2,1.6,1.1,101,"2024-06-27 06:00",,0.1,3.8,19,1,120.251825,23.753506,83
關山,臺東縣,15,,良好,0.2,0.06,5.7,4.5,14,0,2.2,3.6,1.3,0.4,273,"2024-06-27 06:00",,0,2,15,0,121.161933,23.045083,80
馬公,澎湖縣,27,,良好,0.8,0.11,24.4,30.0,6,2,3.7,4.4,0.7,0.3,255,"2024-06-27 06:00",,0,2.8,6,1,119.566158,23.569031,78
金門,金門縣,20,,良好,1.2,0.12,3.6,3.2,18,6,12.9,19.7,6.7,1.1,317,"2024-06-27 06:00",,0.1,4.8,13,0,118.312256,24.432133,77
馬祖,連江縣,27,,良好,0.8,0.15,20.7,28.8,23,13,10.9,12.2,1.2,0.4,189,"2024-06-27 06:00",,0.1,8.4,17,0,119.93149378,26.15188416,75
埔里,南投縣,32,,良好,1.2,0.14,3.6,3.9,20,8,2.6,4.7,2.1,0.8,116,"2024-06-27 06:00",,0.1,10,19,1,120.967903,23.968842,72
復興,高雄市,25,,良好,1.2,0.2,15.4,21.1,18,8,7.9,9.4,1.4,1.1,90,"2024-06-27 06:00",,0.1,7.8,15,1,120.312017,22.608711,71
永和,新北市,33,,良好,1.1,0.25,4.2,3.8,18,10,3.7,9.6,5.8,0.9,176,"2024-06-27 06:00",,0.2,10.2,17,1,121.516306,25.017,70
竹山,南投縣,24,,良好,0.5,0.11,4.2,4.6,24,7,4.1,5.5,1.4,0.7,337,"2024-06-27 06:00",,0.1,7.3,22,0,120.677306,23.756389,69
中壢,桃園市,35,,良好,1.7,0.45,2.3,5.0,26,13,9.3,24.1,14.7,0.8,181,"2024-06-27 06:00",,0.5,10.7,21,1,121.221667,24.953278,68
三重,新北市,31,,良好,0.5,0.43,2.2,2.0,15,7,7.3,33.3,26,-,-,"2024-06-27 06:00",,0.5,9.7,20,1,121.493806,25.072611,67
冬山,宜蘭縣,23,,良好,0.6,0.29,,3.8,30,6,7.7,14.6,6.9,0.7,262,"2024-06-27 06:00",,0.1,7.1,23,0,121.792928,24.632203,66
宜蘭,宜蘭縣,16,,良好,0.3,0.14,5.6,5.4,25,8,4.6,5.7,1.1,0.9,188,"2024-06-27 06:00",,0.1,3.2,16,0,121.746394,24.747917,65
陽明,臺北市,11,,良好,0.7,0.08,9.4,9.9,9,1,0.9,1.7,0.8,2.2,360,"2024-06-27 06:00",,0,2.2,11,0,121.529583,25.182722,64
花蓮,花蓮縣,11,,良好,0.3,0.1,4.5,4.8,13,5,0.7,1.7,0.9,2.7,216,"2024-06-27 06:00",,0,2.6,11,0,121.599769,23.971306,63
臺東,臺東縣,7,,良好,0.8,0.07,7.4,8.2,5,0,2,2.9,0.9,0.4,310,"2024-06-27 06:00",,0,0.2,5,0,121.15045,22.755358,62
恆春,屏東縣,11,,良好,0.3,0.08,10.7,10.5,11,6,1.1,1.6,0.5,3.5,23,"2024-06-27 06:00",,0,3.4,7,0,120.788928,21.958069,61
潮州,屏東縣,28,,良好,0.5,0.15,6.6,14.1,21,8,5.3,6.9,1.6,0.8,69,"2024-06-27 06:00",,0.1,8.7,22,1,120.561175,22.523108,60
屏東,屏東縣,30,,良好,0.8,0.19,10.3,18.1,28,7,8.7,9.3,0.6,1.6,343,"2024-06-27 06:00",,0.1,9.1,22,1,120.488033,22.673081,59
小港,高雄市,24,,良好,2,0.19,7.8,12.6,21,8,11.9,13.9,2,1.2,62,"2024-06-27 06:00",,0.1,7.3,17,2,120.337736,22.565833,58
前鎮,高雄市,28,,良好,1.5,0.16,17.8,21.8,17,7,7.3,9.2,1.9,0.6,6,"2024-06-27 06:00",,0.1,8.6,18,1,120.30833356,22.6044507,57
前金,高雄市,28,,良好,1.2,0.18,15.3,20.0,24,9,7.8,8.7,0.8,1.4,329,"2024-06-27 06:00",,0.1,8.5,22,1,120.28676111,22.63390278,56
左營,高雄市,42,,良好,1.3,0.24,2.3,16.0,28,16,22.4,28.3,5.8,1.2,32,"2024-06-27 06:00",,0.1,12.8,22,1,120.292917,22.674861,54
楠梓,高雄市,30,,良好,0.4,0.2,5.5,18.9,22,11,11.8,14.8,3,0.2,68,"2024-06-27 06:00",,0.1,9.3,19,0,120.328289,22.733667,53
林園,高雄市,31,,良好,0.8,0.19,11.3,20.6,31,11,6.5,7.4,0.8,1.8,34,"2024-06-27 06:00",,0.1,9.5,26,1,120.41175,22.4795,52
大寮,高雄市,36,,良好,1.3,0.17,4.7,16.4,33,13,10.5,12.1,1.6,0.3,76,"2024-06-27 06:00",,0.1,11.2,25,4,120.425311,22.56413611,51
鳳山,高雄市,20,,良好,1.1,0.22,10,19.1,19,4,8.8,9.8,0.9,0.5,92,"2024-06-27 06:00",,0.2,3.7,20,1,120.357422,22.628126,50
仁武,高雄市,35,,良好,1.3,0.2,11.8,19.6,22,12,13.3,14.3,1,1.2,51,"2024-06-27 06:00",,0.1,10.8,19,2,120.332631,22.689056,49
橋頭,高雄市,35,,良好,1.1,0.19,6.6,17.1,24,13,9.9,11.3,1.4,1.6,59,"2024-06-27 06:00",,0.1,10.9,20,1,120.305689,22.757506,48
美濃,高雄市,28,,良好,0.2,0.19,13.7,12.9,17,8,3.6,4.6,0.9,1.1,19,"2024-06-27 06:00",,0.1,8.6,20,0,120.530542,22.883583,47
臺南,臺南市,29,,良好,0.9,0.16,6.4,15.6,17,11,10.1,11.9,1.7,1,111,"2024-06-27 06:00",,0.1,9,19,0,120.21947897,22.98928311,46
安南,臺南市,32,,良好,0.5,0.17,7.3,10.5,22,8,10.8,13.2,2.4,2.2,110,"2024-06-27 06:00",,0.2,10,21,1,120.2175,23.048197,45
善化,臺南市,24,,良好,0.6,0.1,3.6,5.0,22,5,,,,1.1,168,"2024-06-27 06:00",,0.1,7.5,16,0,120.29740529,23.11337642,44
新營,臺南市,31,,良好,0.2,0.23,2.7,7.3,26,11,9.3,13.2,3.9,0.3,138,"2024-06-27 06:00",,0.2,9.6,22,0,120.31725,23.305633,43
嘉義,嘉義市,25,,良好,1,0.15,8.4,8.1,22,10,4.5,4.6,0.1,0.6,163,"2024-06-27 06:00",,0.1,7.7,21,0,120.44125148,23.46477865,42
臺西,雲林縣,26,,良好,0.8,0.14,3.6,17.1,28,10,8.2,10.7,2.5,0.9,111,"2024-06-27 06:00",,0.1,7.9,21,2,120.19933333,23.702175,41
朴子,嘉義縣,34,,良好,0.8,0.28,5.6,7.4,26,9,11.6,15,3.4,0.4,133,"2024-06-27 06:00",,0.2,10.5,24,1,120.2478,23.46538,40
新港,嘉義縣,41,,良好,2.1,0.26,15.9,9.8,33,13,9.4,22.6,13.1,0.4,103,"2024-06-27 06:00",,0.2,12.5,32,2,120.345531,23.554839,39
崙背,雲林縣,31,,良好,1,0.18,2.5,8.4,28,7,7.9,10.7,2.8,1,132,"2024-06-27 06:00",,0.1,9.5,29,0,120.348742,23.757547,38
斗六,雲林縣,24,,良好,0.9,0.15,9,7.6,21,6,5.2,7,1.7,0.7,82,"2024-06-27 06:00",,0.1,6.1,24,1,120.544994,23.711853,37
南投,南投縣,18,,良好,0.2,0.12,3.1,7.4,23,7,4.5,5.7,1.1,0.4,202,"2024-06-27 06:00",,0.1,5.2,18,0,120.685306,23.913,36
二林,彰化縣,47,,良好,2.1,0.18,2.7,8.4,36,14,8.3,22.8,14.4,1.4,109,"2024-06-27 06:00",,0.1,14.5,33,0,120.409653,23.925175,35
線西,彰化縣,14,,良好,0.4,0.14,6.5,10.6,21,5,5.9,7,1,2.1,112,"2024-06-27 06:00",,0.1,4.1,14,1,120.469061,24.131672,34
彰化,彰化縣,15,,良好,0.5,0.11,9.8,12.5,17,2,4.4,5.2,0.8,0.4,225,"2024-06-27 06:00",,0.1,2.4,15,1,120.541519,24.066,33
西屯,臺中市,20,,良好,0.8,0.14,2.9,7.0,19,7,9.7,15.4,5.7,1.7,208,"2024-06-27 06:00",,0.1,6.1,15,1,120.616917,24.162197,32
忠明,臺中市,15,,良好,1.4,0.15,9.2,9.5,12,3,4.8,5.9,1,0.3,32,"2024-06-27 06:00",,0.1,4.7,11,0,120.641092,24.151958,31
大里,臺中市,13,,良好,1.3,0.13,8.2,10.5,13,2,4.3,5,0.7,1.1,101,"2024-06-27 06:00",,0.1,3.9,10,1,120.67844444,24.09961111,30
沙鹿,臺中市,22,,良好,0.9,0.21,5.3,10.4,11,6,13.2,15.1,1.9,0.9,161,"2024-06-27 06:00",,0.1,5.6,10,0,120.568794,24.225628,29
豐原,臺中市,12,,良好,0.3,0.15,6.8,11.4,13,0,4.8,6.5,1.7,2.5,118,"2024-06-27 06:00",,0.1,2.1,12,1,120.74252414,24.25699731,28
三義,苗栗縣,11,,良好,0.8,0.17,8.6,6.6,13,1,3.3,5.3,2,0.3,168,"2024-06-27 06:00",,0.1,2.5,11,0,120.75956754,24.38248443,27
苗栗,苗栗縣,10,,良好,0.8,0.09,8.5,8.9,16,4,3.6,4.7,1.1,1.5,166,"2024-06-27 06:00",,0,3,10,1,120.82011468,24.56499183,26
頭份,苗栗縣,22,,良好,0.9,0.13,6.7,11.6,23,7,4.3,5.7,1.4,0.4,105,"2024-06-27 06:00",,0.1,6.9,18,1,120.89869286,24.69690679,25
新竹,新竹市,20,,良好,0.4,0.17,3.4,10.7,20,2,7.9,8.8,0.9,0.5,92,"2024-06-27 06:00",,0.1,6.3,14,0,120.97236752,24.8056356,24
竹東,新竹縣,22,,良好,0.2,0.14,5.3,9.1,19,4,2.9,4,1.1,1.9,114,"2024-06-27 06:00",,0.1,6.7,18,0,121.08895493,24.74091408,23
湖口,新竹縣,30,,良好,0.7,0.17,0.9,5.0,15,6,11.9,24.3,12.4,0.2,130,"2024-06-27 06:00",,0.2,9.2,15,1,121.03886894,24.90009696,22
龍潭,桃園市,20,,良好,0.1,0.17,,7.4,19,4,7.1,12.6,5.5,0.9,172,"2024-06-27 06:00",,0.1,6.1,19,0,121.21645772,24.86400048,21
平鎮,桃園市,23,,良好,0.4,0.14,3.6,7.8,18,5,6.6,8.3,1.7,1.3,192,"2024-06-27 06:00",,0.2,7,17,0,121.203986,24.952786,20
觀音,桃園市,35,,良好,3.1,0.17,3,5.0,24,8,11.1,14.6,3.5,1.4,120,"2024-06-27 06:00",,0.2,10.7,21,0,121.08283092,25.03556747,19
大園,桃園市,25,,良好,1.2,0.26,4.5,4.1,20,8,15.9,18.9,3,1.5,154,"2024-06-27 06:00",,0.3,7.4,17,1,121.20251473,25.06100357,18
桃園,桃園市,38,,良好,6.3,0.39,2.5,3.9,34,8,19.7,28.2,8.4,0.6,181,"2024-06-27 06:00",,0.3,11.7,26,2,121.30500531,24.9947107,17
大同,臺北市,39,,良好,0.9,0.52,2.5,1.9,20,9,7.6,23.6,15.9,-,-,"2024-06-27 06:00",,0.6,11.9,20,1,121.51342074,25.06331455,16
松山,臺北市,20,,良好,0.1,0.27,2.3,2.7,18,6,7.6,12.3,4.6,0.8,66,"2024-06-27 06:00",,0.2,6.3,19,1,121.578611,25.05,15
古亭,臺北市,23,,良好,0.3,0.18,2.6,1.9,21,6,5,6.4,1.4,0.7,158,"2024-06-27 06:00",,0.2,7,17,1,121.529556,25.020608,14
萬華,臺北市,26,,良好,0.2,0.19,3.9,2.6,16,7,4.5,6.2,1.6,1.2,152,"2024-06-27 06:00",,0.2,8,19,0,121.507972,25.046503,13
中山,臺北市,33,,良好,0.3,0.25,2.7,1.5,21,9,7.9,11.1,3.2,1.7,146,"2024-06-27 06:00",,0.3,10.1,20,0,121.526528,25.062361,12
士林,臺北市,27,,良好,0.7,0.15,4.1,5.4,17,10,5.2,6.7,1.5,1,129,"2024-06-27 06:00",,0.1,8.3,18,0,121.51666356,25.10334003,11
淡水,新北市,19,,良好,1.1,0.22,10.1,6.3,12,7,9.2,12,2.7,1.6,130,"2024-06-27 06:00",,0.1,6,15,0,121.449239,25.1645,10
林口,新北市,27,,良好,0.1,0.21,8.6,7.4,21,8,9.6,13.2,3.6,1.2,133,"2024-06-27 06:00",,0.3,8.2,16,0,121.36548982,25.07798949,9
菜寮,新北市,30,,良好,0.5,0.21,5.1,3.2,15,6,4.9,6.9,1.9,1.6,156,"2024-06-27 06:00",,0.3,9.1,19,1,121.481028,25.06895,8
新莊,新北市,40,,良好,0.3,0.24,2.6,1.9,32,13,7.6,11.9,4.2,0.7,161,"2024-06-27 06:00",,0.3,12.2,31,0,121.4325,25.037972,7
板橋,新北市,36,,良好,0.6,0.32,2.8,2.4,21,10,12,17.1,5.1,0.3,243,"2024-06-27 06:00",,0.3,11.2,22,0,121.458667,25.012972,6
土城,新北市,34,,良好,0.6,0.28,3.3,1.7,26,12,9.6,18.9,9.2,0.3,136,"2024-06-27 06:00",,0.3,10.5,29,1,121.451861,24.982528,5
新店,新北市,39,,良好,0.1,0.16,5.5,4.6,21,8,2.3,4.1,1.7,1.3,194,"2024-06-27 06:00",,0.1,12.1,23,1,121.537778,24.977222,4
萬里,新北市,13,,良好,0.7,0.09,6.5,6.8,5,2,1.1,2,0.9,1.8,183,"2024-06-27 06:00",,0.1,3.9,12,1,121.689881,25.179667,3
汐止,新北市,30,,良好,0.6,0.2,1.7,1.1,20,9,9.3,26.5,17.1,0.9,8,"2024-06-27 06:00",,0.2,9.1,21,1,121.64081,25.06624,2
基隆,基隆市,16,,良好,0.7,0.26,1.3,2.4,21,7,8.1,15.6,7.4,0.5,314,"2024-06-27 06:00",,0.2,4.2,16,1,121.760056,25.129167,1
屏東(枋山),屏東縣,14,,良好,0,0.01,15.4,15.7,5,0,0.6,1,0.3,2.9,87,"2024-06-27 05:00",,0,,3,0,120.651472,22.260899,313
大甲（日南國小）,臺中市,13,,良好,0.4,0.15,7.6,7.4,11,0,8.4,9.4,0.9,1.2,149,"2024-06-27 05:00",,0.1,1.6,10,0,120.65525382,24.39017512,312
新北(樹林),新北市,36,,良好,0.1,0.16,3.5,5.3,25,10,5.6,8.1,2.4,0.2,27,"2024-06-27 05:00",,0.2,11,26,0,121.38352778,24.94902778,311
屏東（琉球）,屏東縣,24,,良好,0.4,0,11.6,16.2,13,7,0.8,1.2,0.3,1.4,108,"2024-06-27 05:00",,0,7.3,13,0,120.37722,22.35222,204
臺南（麻豆）,臺南市,29,,良好,1,0.23,1.4,9.6,20,10,9.7,13.3,3.6,0.2,123,"2024-06-27 05:00",,0.2,9,20,1,120.24583056,23.17904722,203
高雄（湖內）,高雄市,27,,良好,1.3,0.14,6.1,14.3,19,9,8,9.3,1.3,1.6,78,"2024-06-27 05:00",,0.1,8.4,18,0,120.24535,22.87985556,202
彰化（員林）,彰化縣,23,,良好,1.6,0.13,3.8,9.4,15,6,8.9,10.4,1.5,0.5,120,"2024-06-27 05:00",,0.1,7,16,2,120.56373,23.96117,201
大城,彰化縣,21,,良好,1.2,0.1,2.3,23.4,23,6,9.8,10.9,1,0.7,113,"2024-06-27 05:00",,0,3.5,14,1,120.26964167,23.85493056,85
富貴角,新北市,18,,良好,0.2,0.06,14,15,12,6,0.6,0.7,0,1.1,171,"2024-06-27 05:00",,0.1,5.4,13,0,121.53656894,25.29681695,84
麥寮,雲林縣,17,,良好,1.5,0.16,6.6,16.5,16,6,9,9.8,0.7,1.1,76,"2024-06-27 05:00",,0.1,3.7,17,1,120.251825,23.753506,83
關山,臺東縣,15,,良好,0.2,0.06,7.7,4.4,8,0,1.4,2.2,0.7,0.3,230,"2024-06-27 05:00",,0,2.5,15,0,121.161933,23.045083,80
馬公,澎湖縣,28,,良好,,0.09,26,30.8,7,2,2.4,3.1,0.7,1.3,122,"2024-06-27 05:00",,0,2.6,6,1,119.566158,23.569031,78
金門,金門縣,23,,良好,1,0.11,0.9,5.1,13,5,14.6,21.5,6.9,0.5,307,"2024-06-27 05:00",,0.1,4.3,12,0,118.312256,24.432133,77
馬祖,連江縣,28,,良好,0.5,0.14,13.5,30.9,16,9,8.4,9.1,0.7,0.3,357,"2024-06-27 05:00",,0.1,7.6,15,0,119.93149378,26.15188416,75
埔里,南投縣,36,,良好,1.1,0.12,2.9,4.7,18,9,1.9,3.6,1.7,1.1,78,"2024-06-27 05:00",,0.1,11,18,1,120.967903,23.968842,72
復興,高雄市,27,,良好,1,0.17,16.1,22.6,11,9,7.9,9.3,1.4,0.9,286,"2024-06-27 05:00",,0.2,8.2,14,1,120.312017,22.608711,71
永和,新北市,35,,良好,1,0.23,2.6,4.2,19,10,5,8.1,3.1,1.2,162,"2024-06-27 05:00",,0.3,10.7,18,1,121.516306,25.017,70
竹山,南投縣,24,,良好,0.3,0.11,3,5.3,24,8,3.7,4.7,0.9,1.3,71,"2024-06-27 05:00",,0.1,7.5,21,0,120.677306,23.756389,69
中壢,桃園市,34,,良好,1.5,0.25,3.3,5.5,20,10,8.4,12.8,4.4,0.4,169,"2024-06-27 05:00",,0.5,10.4,20,1,121.221667,24.953278,68
三重,新北市,32,,良好,0.4,0.35,2.2,2.4,18,7,8.2,24.5,16.3,-,-,"2024-06-27 05:00",,0.5,10,21,1,121.493806,25.072611,67
冬山,宜蘭縣,23,,良好,0.4,0.18,2.1,4.2,25,7,3.6,4.1,0.5,1.2,181,"2024-06-27 05:00",,0.1,7.2,21,0,121.792928,24.632203,66
宜蘭,宜蘭縣,14,,良好,0.3,0.15,3.3,5.9,14,3,4.6,5.3,0.7,0.4,148,"2024-06-27 05:00",,0.1,2.3,14,0,121.746394,24.747917,65
陽明,臺北市,11,,良好,0.7,0.08,9.3,10.9,11,3,1,1.7,0.7,2.6,360,"2024-06-27 05:00",,0,2.4,11,0,121.529583,25.182722,64
花蓮,花蓮縣,11,,良好,0.1,0.09,5.3,5.1,8,3,0.5,1.1,0.5,3.2,194,"2024-06-27 05:00",,0.1,2.1,11,0,121.599769,23.971306,63
臺東,臺東縣,6,,良好,0.7,0.05,9.1,8.0,5,0,1.6,2.3,0.7,0.4,307,"2024-06-27 05:00",,0,0.2,6,0,121.15045,22.755358,62
恆春,屏東縣,9,,良好,0.4,0.08,11.1,10.7,7,4,1.3,1.7,0.4,3.7,35,"2024-06-27 05:00",,0,2.9,7,0,120.788928,21.958069,61
潮州,屏東縣,29,,良好,0.4,0.13,7.7,16.8,18,8,5.2,6.6,1.4,1.5,45,"2024-06-27 05:00",,0.1,8.9,22,1,120.561175,22.523108,60
屏東,屏東縣,31,,良好,0.8,0.2,7.5,20.7,25,16,9.3,9.9,0.6,0.8,33,"2024-06-27 05:00",,0.1,9.4,21,1,120.488033,22.673081,59
小港,高雄市,26,,良好,2.1,0.14,14.8,15.6,11,8,9.6,10.9,1.2,0.8,329,"2024-06-27 05:00",,0.1,7.9,17,2,120.337736,22.565833,58
前鎮,高雄市,27,,良好,1.4,0.13,17,23.4,17,8,7.6,9.5,1.8,1.1,2,"2024-06-27 05:00",,0.1,8.2,19,1,120.30833356,22.6044507,57
前金,高雄市,29,,良好,1.2,0.16,16.9,22.1,21,7,7.5,8.1,0.6,0.2,40,"2024-06-27 05:00",,0.1,9,22,1,120.28676111,22.63390278,56
左營,高雄市,41,,良好,1.4,0.2,10.8,19.3,24,10,13.7,14.6,0.8,0.8,354,"2024-06-27 05:00",,0.1,12.7,21,1,120.292917,22.674861,54
楠梓,高雄市,29,,良好,0.3,0.16,13.6,21.6,23,12,7.8,8.7,0.8,0.2,348,"2024-06-27 05:00",,0.1,9,19,0,120.328289,22.733667,53
林園,高雄市,28,,良好,1,0.15,17,23.7,27,8,5.6,6.2,0.5,0.9,30,"2024-06-27 05:00",,0.1,8.7,24,1,120.41175,22.4795,52
大寮,高雄市,34,,良好,3.4,0.17,4,19.7,28,15,11.1,12.3,1.2,0.6,69,"2024-06-27 05:00",,0.1,10.6,24,4,120.425311,22.56413611,51
鳳山,高雄市,20,,良好,1.2,0.18,15.6,21.6,24,2,6.4,7.2,0.7,0.3,40,"2024-06-27 05:00",,0.2,3.5,20,1,120.357422,22.628126,50
仁武,高雄市,35,,良好,0.8,0.22,10.8,21.0,23,12,13.6,14.2,0.6,0.3,298,"2024-06-27 05:00",,0.2,10.8,18,2,120.332631,22.689056,49
橋頭,高雄市,33,,良好,1.1,0.19,11.1,19.3,19,10,7.6,8.2,0.6,0.8,97,"2024-06-27 05:00",,0.1,10.3,19,1,120.305689,22.757506,48
美濃,高雄市,28,,良好,0.4,0.15,8.6,13.8,23,11,4,4.9,0.9,0.5,72,"2024-06-27 05:00",,0.1,8.7,21,0,120.530542,22.883583,47
臺南,臺南市,29,,良好,1,0.12,21.3,17.0,20,10,5.1,5.8,0.7,0.7,136,"2024-06-27 05:00",,0.1,9,20,0,120.21947897,22.98928311,46
安南,臺南市,34,,良好,0.9,0.17,7.3,11.5,22,9,9.3,10.1,0.8,1.5,45,"2024-06-27 05:00",,0.2,10.6,21,1,120.2175,23.048197,45
